ID	Form_ID	Segments	Prosody	Meaning
3989	Gothic-3989_durrvertrocknet-1	θ ɔ r s u s	CVCCVC	dürr, vertrocknet
3990	Gothic-3990_destoumso-1	θ e	CV	desto, um so
3991	Gothic-3991_darumdassdeshalbdassalsobalswenn-1	θ e i	CVV	darum dass, deshalb dass, als ob, als wenn
3992	Gothic-3992_wasauchimmerdassdamit-1	θ i	CV	was auch immer, dass, damit
3993	Gothic-3993_gedeihenfortschrittemachen-1	θ i h a n	CVCVC	gedeihen, Fortschritte machen
3994	Gothic-3994_zeit-1	θ i h s	CVCC	Zeit
3995	Gothic-3995_donner-1	θ i h w o	CVCCV	Donner
3996	Gothic-3996_dein-1	θ i n s	CVCC	dein
3997	Gothic-3997_dienerschaftknechte-1	θ e w ɪ s	CVCVC	Dienerschaft, Knechte
3998	Gothic-3998_dieleplankebrett-1	θ ɪ l j o	CVCCV	Diele, Planke, Brett
3999	Gothic-4460_ziehen-1	θ ɪ n s a n	CVCCVC	ziehen
4000	Gothic-4000_dickwerden-1	θ ɪ kʷ j a n	CVCCVC	dick werden
4001	Gothic-4001_meistvorzuglichbesonders-1	θ ɪ s h u n	CVCCVC	meist, vorzüglich, besonders
4002	Gothic-4002_wohinauchimmerwohinnurimmer-1	θ ɪ s ʍ a ð u h	CVCCVCVC	wohin auch immer, wohin nur immer
4003	Gothic-4003_woauchimmerwonurimmer-1	θ ɪ s ʍ a r u h	CVCCVCVC	wo auch immer, wo nur immer
4004	Gothic-4004_werauchimmerwernurimmer-1	θ ɪ s ʍ a z u h	CVCCVCVC	wer auch immer, wer nur immer
4005	Gothic-4005_diebstahl-1	θ ɪ u β ɪ	CVVCV	Diebstahl
4006	Gothic-4006_diebischheimlich-1	θ ɪ u β j ɪ s	CVVCCVC	diebisch, heimlich
4007	Gothic-4007_verstohlenheimlich-1	θ ɪ u β j o	CVVCCV	verstohlen, heimlich
4008	Gothic-4008_volkheiden-1	θ ɪ u ð a	CVVCV	Volk, Heiden
4009	Gothic-4009_konigsschlosskonigreichpalast-1	θ ɪ u ð a n ɡ a r d ɪ	CVVCVCCVCCV	Königsschloss, Königreich, Palast
4010	Gothic-4010_herrschenkonigsein-1	θ ɪ u ð a n o n	CVVCVCVC	herrschen, König sein
4011	Gothic-4011_konig-1	θ ɪ u ð a n s	CVVCVCC	König
4012	Gothic-4012_regierungkonigreichreich-1	θ ɪ u ð ɪ n a sː u s	CVVCVCVCVC	Regierung, Königreich, Reich
4013	Gothic-4013_heidnisch-2	θ ɪ u ð ɪ s k o	CVVCVCCV	heidnisch
4014	Gothic-4014_tausendschaft-1	θ ɪ u ɸ a θ ɪ a	CVVCVCVV	Tausendschaft
4015	Gothic-4016_knechtfuhrertausendfuhrer-1	θ ɪ u ɸ a θ s	CVVCVCC	Knechtführer, Tausendführer
4016	Gothic-4016_knechtfuhrertausendfuhrer-2	θ ɪ u ɸ a θ u s	CVVCVCVC	Knechtführer, Tausendführer
4017	Gothic-4017_diebrauber-1	θ ɪ u ɸ s	CVVCC	Dieb, Räuber
4018	Gothic-4018_oberschenkelhufte-1	θ ɪ u h	CVVC	Oberschenkel, Hüfte
4019	Gothic-4019_kniehose-1	θ ɪ u h b r o k s	CVVCCCVCC	Kniehose
4020	Gothic-4020_knecht-1	θ ɪ u m a ɣ u s	CVVCVCVC	Knecht
4021	Gothic-4021_haussklavedienerknecht-1	θ ɪ u s	CVVC	Haussklave, Diener, Knecht
4022	Gothic-4022_dasgutediegutesachegut-1	θ ɪ u θ	CVVC	das Gute, die gute Sache, Gut
4023	Gothic-4023_larmen-1	θ ɪ u θ a n	CVVCVC	lärmen
4024	Gothic-4024_gute-1	θ ɪ u θ i	CVVCV	Güte
4025	Gothic-4025_gutgepriesen-1	θ ɪ u θ i ɣ s	CVVCVCC	gut, gepriesen
4026	Gothic-4026_gutesegen-1	θ ɪ u θ i n s	CVVCVCC	Güte, Segen
4027	Gothic-4027_segensegnung-1	θ ɪ u θ ɪ kʷ ɪ sː	CVVCVCVC	Segen, Segnung
4028	Gothic-4028_segnen-1	θ ɪ u θ j a n	CVVCCVC	segnen
4029	Gothic-4750_gut-4	θ ɪ u θ s	CVVCC	gut
4030	Gothic-4030_guteskundenfrohebotschaftkundenverkundigen-1	θ ɪ u θ s p ɪ lː o n	CVVCCCVCVC	Gutes künden, frohe Botschaft künden, verkündigen
4031	Gothic-4031_knechtschaftdienstbarkeit-1	θ ɪ w a ð w	CVCVCC	Knechtschaft, Dienstbarkeit
4032	Gothic-4034_magd-1	θ ɪ w ɛ r n a	CVCVCCV	Magd
4033	Gothic-4033_dienstbarmachen-1	θ ɪ w a n	CVCVC	dienstbar machen
4034	Gothic-4034_magd-2	θ ɪ w ɪ	CVCV	Magd
4035	Gothic-4035_schreckenerschrecken-1	θ l a h s j a n	CCVCCCVC	schrecken, erschrecken
4036	Gothic-4385_erschrecken-3	θ l a h s n a n	CCVCCCVC	erschrecken
4037	Gothic-4037_ermahnentrosten-1	θ l ɛ h a n	CCVCVC	ermahnen, trösten
4038	Gothic-4044_trost-3	θ l ɛ h t s	CCVCCC	Trost
4039	Gothic-4039_zart-1	θ l a kʷ u s	CCVCVC	zart
4040	Gothic-4040_flucht-1	θ l ɔ h s	CCVCC	Flucht
4041	Gothic-4041_fliehen-1	θ l ɪ u h a n	CCVVCVC	fliehen
4042	Gothic-4042_trosttrostung-1	θ r a ɸ s t i n s	CCVCCCVCC	Trost, Tröstung
4043	Gothic-4043_trostenmahnenermahnen-1	θ r a ɸ s t j a n	CCVCCCCVC	trösten, mahnen, ermahnen
4044	Gothic-4044_trost-4	θ r a ɸ s t s	CCVCCCC	Trost
4045	Gothic-4045_laufen-1	θ r a ɣ j a n	CCVCCVC	laufen
4046	Gothic-4046_menge-1	θ r ɛ h n̥	CCVCC	Menge
4047	Gothic-4047_heuschrecke-1	θ r a m s t i	CCVCCCV	Heuschrecke
4048	Gothic-4048_schnellverwegen-1	θ r a s	CCVC	schnell, verwegen
4049	Gothic-4049_streitsucht-1	θ r a s a β a l θ i	CCVCVCVCCV	Streitsucht
4050	Gothic-4050_streitsuchtig-2	θ r a s a β a l θ s	CCVCVCVCCC	streitsüchtig
4051	Gothic-4051_drangen-2	θ r i h a n	CCVCVC	drängen
4052	Gothic-4052_drangsalbedrangnis-1	θ r i h s l̥	CCVCCC	Drangsal, Bedrängnis
4053	Gothic-4053_drei-1	θ r i s	CCVC	drei
4054	Gothic-4056_dreiig-1	θ r i s t ɪ ɣ j u s	CCVCCVCCVC	dreißig
4055	Gothic-4055_dritte-1	θ r ɪ ð j a	CCVCCV	dritte
4056	Gothic-4056_dreiig-2	θ r ɪ ð j a t ɛ h u n	CCVCCVCVCVC	dreißig
4057	Gothic-4057_zumdrittenmal-1	θ r ɪ ð j o	CCVCCV	zum dritten Mal
4058	Gothic-4076_schwellen-4	θ r ɪ mː a n	CCVCVC	schwellen
4059	Gothic-4059_dreschen-2	θ r ɪ s k a n	CCVCCVC	dreschen
4060	Gothic-4060_schwerfallen-1	θ r ɪ u t a n	CCVVCVC	schwerfallen
4061	Gothic-4061_uben-2	θ r o θ j a n	CCVCCVC	üben
4062	Gothic-4062_drucksto-1	θ r u k s	CCVCC	Druck, Stoß
4063	Gothic-4063_aussatz-1	θ r u t s ɸ ɪ lː	CCVCCCVC	Aussatz
4064	Gothic-4064_aussatzig-1	θ r u t s ɸ ɪ lː s	CCVCCCVCC	aussätzig
4065	Gothic-4065_kraft-2	θ r u θ s	CCVCC	Kraft
4066	Gothic-4066_du-1	θ u	CV	du
4067	Gothic-4067_derdu-1	θ u i	CVV	der du
4068	Gothic-4068_fahnebuschel-1	θ u ɸ a z	CVCVC	Fahne, Büschel
4069	Gothic-4069_glaubenmeinengeltenerscheinendunken-1	θ u ŋ k j a n	CVCCCVC	glauben, meinen, gelten, erscheinen, dünken
4070	Gothic-4070_mutigdunkend-1	θ u h t s	CVCCC	mütig, dünkend
4071	Gothic-4071_gewissen-1	θ u h t u s	CVCCVC	Gewissen
4072	Gothic-4072_duldenleidengeduld-1	θ u l ɛ n s	CVCVCC	Dulden, Leiden, Geduld
4073	Gothic-4073_duldenleiden-1	θ u l a n	CVCVC	dulden, leiden
4074	Gothic-4464_geduld-1	θ u l d s	CVCCC	Geduld
4075	Gothic-4075_donnererdonar-1	θ u n a r a	CVCVCV	Donnerer, Donar
4076	Gothic-4076_schwellen-5	θ u n d	CVCC	schwellen
4077	Gothic-4077_held-1	θ u n d s	CVCCC	Held
4078	Gothic-4078_grokraft-1	θ u s	CVC	groß, Kraft
4079	Gothic-4079_tausend-2	θ u s u n d ɪ	CVCVCCV	tausend
4080	Gothic-4080_tausendfuhreranfuhrervontausend-1	θ u s u n d ɪ ɸ a θ s	CVCVCCVCVCC	Tausendführer, Anführer von Tausend
4081	Gothic-4081_trompete-1	θ u t h ɔ r n̥	CVCCVCC	Trompete
4082	Gothic-4082_trompeten-1	θ u t h ɔ r n j a n	CVCCVCCCVC	trompeten
4083	Gothic-4083_larm-2	θ u t s	CVCC	Lärm
4084	Gothic-4084_etwaswaschensichwaschen-1	θ w a h a n	CCVCVC	etwas waschen, sich waschen
4085	Gothic-4085_badtaufe-1	θ w a h l̥	CCVCC	Bad, Taufe
4086	Gothic-4086_zornstreitigkeitstreit-1	θ w ɛ r h i	CCVCCV	Zorn, Streitigkeit, Streit
4087	Gothic-4087_querzornig-1	θ w ɛ r h s	CCVCCC	quer, zornig
4088	Gothic-4088_sicherheit-1	θ w a s t ɪ θ a	CCVCCVCV	Sicherheit
4089	Gothic-4089_befestigen-1	θ w a s t j a n	CCVCCCVC	befestigen
4090	Gothic-4090_fest-3	θ w a s t s	CCVCCC	fest
4091	Gothic-4091_rauchopferraucherwerk-1	θ w m ɪ a m a	CVCVVCV	Rauchopfer, Räucherwerk
4092	Gothic-4092_uabkurzungfur70-1	u	V	u, Abkürzung für
4093	Gothic-4093_oboder-1	u	V	ob, oder
4094	Gothic-4094_ubel-1	u β ɪ l	VCVC	Übel
4095	Gothic-4291_ubelbose-1	u β ɪ l a β a	VCVCVCV	übel, böse
4096	Gothic-4096_ubelboseschlecht-1	u β ɪ l s	VCVCC	übel, böse, schlecht
4097	Gothic-4097_ubeltaterischubeltater-1	u β ɪ l t o j ɪ s	VCVCCVCVC	übeltäterisch, Übeltäter
4098	Gothic-4098_ubelsprechenschmahen-1	u β ɪ l w ɔ r d j a n	VCVCCVCCCVC	übel sprechen, schmähen
4099	Gothic-4099_ubelredendschmahsuchtig-1	u β ɪ l w ɔ r d s	VCVCCVCCC	übelredend, schmähsüchtig
4100	Gothic-4100_halle-1	u β ɪ z w a	VCVCCV	Halle
4101	Gothic-4216_unter-1	u β u h	VCVC	unter
4102	Gothic-4102_74-1	u ð	VC	
4103	Gothic-4216_unter-2	u ɸ	VC	unter
4104	Gothic-4104_durcheidverpflichtetdurcheidverbundenvereidet-1	u ɸ ɛ θ i s	VCVCVC	durch Eid verpflichtet, durch Eid verbunden, vereidet
4105	Gothic-4105_derseinenuberflusszeigt-1	u ɸ a n u s	VCVCVC	der seinen Überfluss zeigt
4106	Gothic-4106_uber-1	u ɸ a r	VCVC	über
4107	Gothic-4107_obere-1	u ɸ a r a	VCVCV	obere
4108	Gothic-4108_uberflieendmachenuberschwanglichmachenuberflieenimuberflussvorhandensein-1	u ɸ a r a sː j a n	VCVCVCCVC	überfließend machen, überschwänglich machen, überfließen, im Überfluss vorhanden sein
4109	Gothic-4109_uberflussuberma-1	u ɸ a r a sː u s	VCVCVCVC	Überfluss, Übermaß
4110	Gothic-4110_uberfulleuberfluss-1	u ɸ a r ɸ u lː i	VCVCCVCV	Überfülle, Überfluss
4111	Gothic-4111_uberfullen-1	u ɸ a r ɸ u lː j a n	VCVCCVCCVC	überfüllen
4112	Gothic-4112_festgedrucktubervoll-1	u ɸ a r ɸ u lː s	VCVCCVCC	festgedrückt, übervoll
4113	Gothic-4113_etwasubertretenubergreifenuberschreiten-1	u ɸ a r ɡ a ŋ ɡ a n	VCVCCVCCVC	etwas übertreten, übergreifen, überschreiten
4114	Gothic-4114_ubergieenubervollgieen-1	u ɸ a r ɡ ɪ u t a n	VCVCCVVCVC	übergießen, übervoll gießen
4115	Gothic-4115_oberpriestermitglieddessynhedrions-1	u ɸ a r ɡ u ð j a	VCVCCVCCV	Oberpriester, Mitglied des Synhedrions
4116	Gothic-4116_uberheben-1	u ɸ a r h a ɸ j a n	VCVCCVCCVC	überheben
4117	Gothic-4124_sichuberheben-1	u ɸ a r h a ɸ n a n	VCVCCVCCVC	sich überheben
4118	Gothic-4118_uberziehensichmitetwasuberkleidensichanziehen-1	u ɸ a r h a m o n	VCVCCVCVC	überziehen, sich mit etwas überkleiden, sich anziehen
4119	Gothic-4119_uberhohenverblenden-1	u ɸ a r h ɔ h j a n	VCVCCVCCVC	überhöhen, verblenden
4120	Gothic-4120_uberhorenungehorsam-1	u ɸ a r h ɔ s i n s	VCVCCVCVCC	Überhören, Ungehorsam
4121	Gothic-4121_uberhoren-1	u ɸ a r h ɔ s j a n	VCVCCVCCVC	überhören
4122	Gothic-4122_himmlisch-1	u ɸ a r h ɪ m ɪ n a k u n d s	VCVCCVCVCVCVCCC	himmlisch
4123	Gothic-4123_uberzelteneinzeltuberjemandemaufschlagen-1	u ɸ a r h l i θ r j a n	VCVCCCVCCCVC	überzelten, ein Zelt über jemandem aufschlagen
4124	Gothic-4124_sichuberheben-2	u ɸ a r h u ɣ j a n	VCVCCVCCVC	sich überheben
4125	Gothic-4125_daruberhinaus-1	u ɸ a r j ɛ n a	VCVCCVCV	darüber hinaus
4126	Gothic-4126_uberdecken-1	u ɸ a r l a ɣ j a n	VCVCCVCCVC	überdecken
4127	Gothic-4127_ubersetzenhinuberfahren-1	u ɸ a r l i θ a n	VCVCCVCVC	übersetzen, hinüberfahren
4128	Gothic-4128_vergessenheit-1	u ɸ a r m ɔ ð i	VCVCCVCV	Vergessenheit
4129	Gothic-4134_vergessen-1	u ɸ a r m ɔ ð j a n	VCVCCVCCVC	vergessen
4130	Gothic-4131_uberschrift-1	u ɸ a r m e l i n s	VCVCCVCVCC	Überschrift
4131	Gothic-4131_uberschrift-2	u ɸ a r m e l ɪ	VCVCCVCV	Überschrift
4132	Gothic-4132_uberschreibendaruberschreiben-1	u ɸ a r m e l j a n	VCVCCVCCVC	überschreiben, darüber schreiben
4133	Gothic-4134_vergessen-2	u ɸ a r m ɪ t o n	VCVCCVCVC	vergessen
4134	Gothic-4134_vergessen-3	u ɸ a r m u nː o n	VCVCCVCVC	vergessen
4135	Gothic-4135_daruberuberetwasubereinemubereinersache-1	u ɸ a r o	VCVCV	darüber, über etwas, über einem, über einer Sache
4136	Gothic-4136_besprengung-1	u ɸ a rː a nː i n s	VCVCVCVCC	Besprengung
4137	Gothic-4137_uberrennenbesprengen-1	u ɸ a rː a nː j a n	VCVCVCCVC	überrennen, besprengen
4138	Gothic-4138_uberschatten-1	u ɸ a r s k a ð w j a n	VCVCCCVCCCVC	überschatten
4139	Gothic-4139_erstlingsfruchtanbruch-1	u ɸ a r s k a ɸ t s	VCVCCCVCCC	Erstlingsfrucht, Anbruch
4140	Gothic-4140_daruberemporsteigen-1	u ɸ a r s t i ɣ a n	VCVCCCVCVC	darüber emporsteigen
4141	Gothic-4141_meineidiger-1	u ɸ a r s w a r a	VCVCCCVCV	Meineidiger
4142	Gothic-4142_falschschworen-1	u ɸ a r s w a r a n	VCVCCCVCVC	falsch schwören
4143	Gothic-4143_uberstreuen-1	u ɸ a r t r u s n j a n	VCVCCCVCCCVC	überstreuen
4144	Gothic-4144_ubertreffen-2	u ɸ a r θ i h a n	VCVCCVCVC	übertreffen
4145	Gothic-4145_uberauswachsensichstarkvermehren-1	u ɸ a r w a h s j a n	VCVCCVCCCVC	überaus wachsen, sich stark vermehren
4146	Gothic-4146_uberragendseinubersteigenhervorragen-1	u ɸ a r w ɪ s a n	VCVCCVCVC	überragend sein, übersteigen, hervorragen
4147	Gothic-4147_aufblasen-1	u ɸ b ɔ l j a n	VCCVCCVC	aufblasen
4148	Gothic-4148_aufblasensichaufblahen-1	u ɸ b l e s a n	VCCCVCVC	aufblasen, sich aufblähen
4149	Gothic-4149_verwerfenverachten-1	u ɸ b r ɪ k a n	VCCCVCVC	verwerfen, verachten
4150	Gothic-4150_verbrennen-4	u ɸ b r ɪ nː a n	VCCCVCVC	verbrennen
4151	Gothic-4151_taufeneintauchen-1	u ɸ d ɔ p j a n	VCCVCCVC	taufen, eintauchen
4152	Gothic-4152_umgurten-2	u ɸ ɡ ɛ r d a n	VCCVCCVC	umgürten
4153	Gothic-4153_nachgrabenunterwuhlenaufgraben-1	u ɸ ɡ r a β a n	VCCCVCVC	nachgraben, unterwühlen, aufgraben
4154	Gothic-4154_aufhebenemporhalten-1	u ɸ h a β a n	VCCVCVC	aufheben, emporhalten
4155	Gothic-4155_gehorsam-1	u ɸ h ɔ s i n s	VCCVCVCC	Gehorsam
4156	Gothic-4156_gehorchensichanetwashalten-1	u ɸ h ɔ s j a n	VCCVCCVC	gehorchen, sich an etwas halten
4157	Gothic-4157_auflachenmachenlachenmachenauflachen-1	u ɸ h l o h j a n	VCCCVCCVC	auflachen machen, lachen machen, auflachen
4158	Gothic-4158_gehorsamunterordnungunterwerfung-1	u ɸ h n ɛ w i n s	VCCCVCVCC	Gehorsam, Unterordnung, Unterwerfung
4159	Gothic-4159_einenunterwerfenunter-1	u ɸ h n ɛ w j a n	VCCCVCCVC	einen unterwerfen unter
4160	Gothic-4178_aufschreienausrufen-1	u ɸ h r o p j a n	VCCCVCCVC	aufschreien, ausrufen
4161	Gothic-4161_uberfluss-1	u ɸ j o	VCCV	Überfluss
4162	Gothic-4162_erkennenerfahren-2	u ɸ k u nː a n	VCCVCVC	erkennen, erfahren
4163	Gothic-4163_erkenntnis-1	u ɸ k u n θ ɪ	VCCVCCV	Erkenntnis
4164	Gothic-4164_unterliegenverschmachtenmattwerdensterben-1	u ɸ l ɪ ɣ a n	VCCVCVC	unterliegen, verschmachten, matt werden, sterben
4165	Gothic-4165_unterschreiben-1	u ɸ m e l j a n	VCCVCCVC	unterschreiben
4166	Gothic-4166_aufreckenausstreckenhinaufziehen-1	u ɸ r a k j a n	VCCVCCVC	aufrecken, ausstrecken, hinaufziehen
4167	Gothic-4167_versenken-1	u ɸ s a ŋ ɡ kʷ j a n	VCCVCCCCVC	versenken
4168	Gothic-4168_einschleichenzuunrechteinfuhrensichzuruckziehensichfortschleichen-1	u ɸ s l ɪ u p a n	VCCCVVCVC	einschleichen, zu Unrecht einführen, sich zurückziehen, sich fortschleichen
4169	Gothic-4169_aufschneidenschlachten-1	u ɸ s n i θ a n	VCCCVCVC	aufschneiden, schlachten
4170	Gothic-4170_darunterstreuenunterbreiten-1	u ɸ s t r ɔ j a n	VCCCCVCVC	darunterstreuen, unterbreiten
4171	Gothic-4171_aufgeblasenheithochmut-1	u ɸ s w a lː i n s	VCCCVCVCC	Aufgeblasenheit, Hochmut
4172	Gothic-4172_aufschwellenaufblasen-1	u ɸ s w a lː j a n	VCCCVCCVC	aufschwellen, aufblasen
4173	Gothic-4173_aufseufzen-1	u ɸ s w o ɣ j a n	VCCCVCCVC	aufseufzen
4174	Gothic-4174_oft-1	u ɸ t a	VCCV	oft
4175	Gothic-4175_vielleicht-1	u ɸ t o	VCCV	vielleicht
4176	Gothic-4176_ausdehnenausstreckennachetwastrachten-1	u ɸ θ a n j a n	VCCVCCVC	ausdehnen, ausstrecken, nach etwas trachten
4177	Gothic-4177_verheiratet-2	u ɸ w ɛ r a	VCCVCV	verheiratet
4178	Gothic-4178_aufschreienausrufen-2	u ɸ w o p j a n	VCCVCCVC	aufschreien, ausrufen
4179	Gothic-4179_73-1	u ɣ	VC	
4180	Gothic-4180_unserbeider-1	u ŋ k a r	VCCVC	unser beider
4181	Gothic-4181_unze-1	u ŋ k j a	VCCCV	Unze
4182	Gothic-4182_undnunalso-1	u h	VC	und, nun, also
4183	Gothic-4183_zurrechtenzeitzugelegenerzeit-1	u h t i ɣ o	VCCVCV	zur rechten Zeit, zu gelegener Zeit
4184	Gothic-4184_zeithabendunbeschaftigt-1	u h t i ɣ s	VCCVCC	Zeit habend, unbeschäftigt
4185	Gothic-4185_zeitgewohnheit-1	u h t ɪ	VCCV	Zeit, Gewohnheit
4186	Gothic-4186_gelegenpassendzeitgema-1	u h t ɪ u ɣ s	VCCVVCC	gelegen, passend, zeitgemäß
4187	Gothic-4187_morgendammerung-1	u h t w o	VCCCV	Morgendämmerung
4188	Gothic-4188_kamel-1	u l b a n d u s	VCCVCCVC	Kamel
4189	Gothic-4189_un-1	u n	VC	un
4190	Gothic-4190_unfurchtsamfurchtlos-1	u n a ɣ a n d s	VCVCVCCC	unfurchtsam, furchtlos
4191	Gothic-4191_furchtlosigkeit-1	u n a ɣ i	VCVCV	Furchtlosigkeit
4192	Gothic-4192_furchtlos-1	u n a ɣ s	VCVCC	furchtlos
4193	Gothic-4193_unheiliggottlos-1	u n ɛ r k n̥ s	VCVCCVC	unheilig, gottlos
4194	Gothic-4194_ohneschande-1	u n ɛ w ɪ s k s	VCVCVCCC	ohne Schande
4195	Gothic-4196_unsichtbar-1	u n a n a s ɪ u n ɪ β a	VCVCVCVVCVCV	unsichtbar
4196	Gothic-4196_unsichtbar-2	u n a n a s ɪ u n s	VCVCVCVVCC	unsichtbar
4197	Gothic-4197_unenthullt-1	u n a n d h u l ɪ θ s	VCVCCCVCVCC	unenthüllt
4198	Gothic-4198_unbestritten-1	u n a n d s a k a n s	VCVCCCVCVCC	unbestritten
4199	Gothic-4199_unbestreitbarunwiderleglich-1	u n a n d s o k s	VCVCCCVCC	unbestreitbar, unwiderleglich
4200	Gothic-4200_unzuganglich-1	u n a t ɡ a h t s	VCVCCVCCC	unzugänglich
4201	Gothic-4201_nichttragend-1	u n b ɛ r a n d s	VCCVCVCCC	nicht tragend
4202	Gothic-4202_kinderlos-1	u n b a r n a h s	VCCVCCVCC	kinderlos
4203	Gothic-4203_ungeboren-1	u n b ɔ r a n s	VCCVCVCC	ungeboren
4204	Gothic-4204_ungesauertseinungesauertesbrot-1	u n b i s t i	VCCVCCV	Ungesäuertsein, ungesäuertes Brot
4205	Gothic-4205_ungesauert-1	u n b i s t j o θ s	VCCVCCCVCC	ungesäuert
4206	Gothic-4206_wildestierbestie-1	u n b ɪ a r ɪ	VCCVVCV	wildes Tier, Bestie
4207	Gothic-4207_unaufspurbarunbegreiflichunerforscht-1	u n b ɪ l ɛ s t ɪ θ s	VCCVCVCCVCC	unaufspürbar, unbegreiflich, unerforscht
4208	Gothic-4208_nichtbeschneidungvorhaut-1	u n b ɪ m ɛ t	VCCVCVC	Nichtbeschneidung, Vorhaut
4209	Gothic-4209_unbeschnitten-1	u n b ɪ m ɛ t a n s	VCCVCVCVCC	unbeschnitten
4210	Gothic-4210_unbrauchbar-1	u n b r u k s	VCCCVCC	unbrauchbar
4211	Gothic-4211_biszufurumetwasent-1	u n d	VCC	bis, zu, für, um etwas, ent
4212	Gothic-4216_unter-3	u n d a r	VCCVC	unter
4213	Gothic-4213_dasinnereinnerstedieuntersten-1	u n d a r ɪ s t s	VCCVCVCCC	das Innere, innerste, die untersten
4214	Gothic-4214_allergeringstergeringster-1	u n d a r l i j a	VCCVCCVCV	Allergeringster, Geringster
4215	Gothic-4215_niedriggering-1	u n d a r l i s	VCCVCCVC	niedrig, gering
4216	Gothic-4216_unter-4	u n d a r o	VCCVCV	unter
4217	Gothic-4217_fruhstuckmittagsmahl-1	u n d ɔ r n ɪ m a t s	VCCVCCVCVCC	Frühstück, Mittagsmahl
4218	Gothic-4218_ergreifenrequirieren-1	u n d ɡ r i p a n	VCCCCVCVC	ergreifen, requirieren
4219	Gothic-4219_unsterblichkeit-1	u n d ɪ w a n i	VCCVCVCV	Unsterblichkeit
4220	Gothic-4220_unsterblich-1	u n d ɪ w a n s	VCCVCVCC	unsterblich
4221	Gothic-4221_besorgengewahren-1	u n d r e ð a n	VCCCVCVC	besorgen, gewähren
4222	Gothic-4222_zufallenzuteilwerdenuntereinanderdisputieren-1	u n d r ɪ nː a n	VCCCVCVC	zufallen, zuteil werden, untereinander disputieren
4223	Gothic-4223_unpassend-1	u n ɸ a ɣ r̥ s	VCCVCVC	unpassend
4224	Gothic-4224_tadellosauerschuldohnetadel-1	u n ɸ ɛ r ɪ n a	VCCVCVCV	tadellos, außer Schuld, ohne Tadel
4225	Gothic-4225_untadeligtadellos-1	u n ɸ ɛ r ɪ n o ð a β a	VCCVCVCVCVCV	untadelig, tadellos
4226	Gothic-4226_unaufspurbarunerforschlich-1	u n ɸ ɛ r l ɛ s t ɪ θ s	VCCVCCVCCVCC	unaufspürbar, unerforschlich
4227	Gothic-4227_geschwatzig-1	u n ɸ ɔ r s	VCCVCC	geschwätzig
4228	Gothic-4228_unvorsatzlichohnevorbedachtunbedacht-1	u n ɸ ɔ r w i s	VCCVCCVC	unvorsätzlich, ohne Vorbedacht, unbedacht
4229	Gothic-4232_unverstandig-1	u n ɸ r a θ j a n d s	VCCCVCCVCCC	unverständig
4230	Gothic-4230_schonungslosigkeitharte-1	u n ɸ r i ð i n s	VCCCVCVCC	Schonungslosigkeit, Härte
4231	Gothic-4231_unverstandtorheit-1	u n ɸ r o ð i	VCCCVCV	Unverstand, Torheit
4232	Gothic-4232_unverstandig-2	u n ɸ r o θ s	VCCCVCC	unverständig
4233	Gothic-4233_tadellosunbescholten-1	u n ɡ a ɸ ɛ r ɪ n o n d s	VCCVCVCVCVCCC	tadellos, unbescholten
4234	Gothic-4234_tadellosunbescholtenschuldlos-1	u n ɡ a ɸ ɛ r ɪ n o θ s	VCCVCVCVCVCC	tadellos, unbescholten, schuldlos
4235	Gothic-4235_zugellosunbeherrschtunenthaltsam-1	u n ɡ a h a β a n d sː ɪ k	VCCVCVCVCCCVC	zügellos, unbeherrscht, unenthaltsam
4236	Gothic-4236_unmaigkeitunenthaltsamkeit-1	u n ɡ a h o β ɛ n s	VCCVCVCVCC	Unmäßigkeit, Unenthaltsamkeit
4237	Gothic-4237_unfugsamungehorsam-1	u n ɡ a ʍ ɛ r b s	VCCVCVCCC	unfügsam, ungehorsam
4238	Gothic-4238_verwerflichnichtprobehaltig-1	u n ɡ a k u s a n s	VCCVCVCVCC	verwerflich, nicht probehaltig
4239	Gothic-4239_unglaubeungehorsam-1	u n ɡ a l ɔ β i n s	VCCVCVCVCC	Unglaube, Ungehorsam
4240	Gothic-4240_unglaubigungehorsam-1	u n ɡ a l ɔ β j a n d s	VCCVCVCCVCCC	ungläubig, ungehorsam
4241	Gothic-4241_wertlos-1	u n ɡ a l ɔ ɸ s	VCCVCVCC	wertlos
4242	Gothic-4242_gesetzlosigkeitungerechtigkeit-1	u n ɡ a r ɛ h t i	VCCVCVCCV	Gesetzlosigkeit, Ungerechtigkeit
4243	Gothic-4243_ungesehenunsichtbar-1	u n ɡ a s ɛ ʍ a n s	VCCVCVCVCC	ungesehen, unsichtbar
4244	Gothic-4244_ohnefestenstandohnebleibendestatte-1	u n ɡ a s t o θ s	VCCVCCVCC	ohne festen Stand, ohne bleibende Stätte
4245	Gothic-4245_ungeordnetzugellos-1	u n ɡ a t a sː	VCCVCVC	ungeordnet, zügellos
4246	Gothic-4246_unordentlichungeregelt-1	u n ɡ a t a sː a β a	VCCVCVCVCV	unordentlich, ungeregelt
4247	Gothic-4247_ungeordnetunordentlich-1	u n ɡ a t e w ɪ θ s	VCCVCVCVCC	ungeordnet, unordentlich
4248	Gothic-4248_unbewegtunbeweglich-1	u n ɡ a w a ɣ ɪ θ s	VCCVCVCVCC	unbewegt, unbeweglich
